Hospital_Name,Latitude,Longitude,District
Nalluri Hospital,16.0181542,80.8273448,Bapatla
Mother Teresa Hospital,16.0183089,80.8281436,Bapatla
AIMS Hospital,16.0165375,80.830849,Bapatla
Children's Nursing Home,15.825592,80.358876,Bapatla
Sri Malyadri ENT Hospital,15.826068,80.355751,Bapatla
Sunetra Eye Hospital & Micro Surgery Centre,15.8287603,80.3550152,Bapatla
Sydulu Chowdary Hospital,15.82845,80.356114,Bapatla
Dr.K.Venkateswarlu Hospital,15.833896,80.3613738,Bapatla
Vennela Multi Speciality Children Hospital,15.8292895,80.3543257,Bapatla
Uma Eye Hospital,15.8267584,80.3576333,Bapatla
Koteswararao Hospital,15.914445,80.1414214,Bapatla
Surya Hospital,15.8207157,80.3500836,Bapatla
RMP Famous Hospital,15.939405,80.17027,Bapatla
Srinivasa Hospital,15.8197571,80.3484199,Bapatla
Venkata Lakshmi Eye Centre,15.887488,80.3133633,Bapatla
"Area Hospital, Chirala",15.8253327,80.3611191,Bapatla
Viswas Hospitals,15.813755,80.341183,Bapatla
Harinath Children Hospital,15.825658,80.3591261,Bapatla
Ramu Hospital,15.986731,80.103838,Bapatla
Suraksha Hospitals,15.8239706,80.3613435,Bapatla
Sri Sai Suguna Hospital,15.8270883,80.3564575,Bapatla
Radha Krishna Hospital,15.9036937,80.1972695,Bapatla
Nature Cure Hospital,15.8265683,80.3733442,Bapatla
Amma Eye Hospital,15.827423,80.357331,Bapatla
Solomon Hospital,15.8176346,80.3447895,Bapatla
Radha Krishna Ayurvedic Hospital,15.9049534,80.1951826,Bapatla
Nagaratna Hospital,15.8264774,80.3562389,Bapatla
Homeopathy Hospital,15.938829,80.169086,Bapatla
Aditya Nursing Home,15.8269915,80.3538796,Bapatla
Ramesh Diabetic Care Center,15.8239314,80.3583155,Bapatla
Balaji Hospital,15.9865451,80.1038108,Bapatla
Dr. Anjaniulu's Hospital,15.8840748,80.3183693,Bapatla
Nagarjuna Eye Hospital,15.8259559,80.3587118,Bapatla
Gorantla Super Speciality Hospital,15.826139,80.358515,Bapatla
Ramu Hospital,15.9671511,80.2750025,Bapatla
Dr. Hanumacharyulu's Hospital,15.904781,80.195148,Bapatla
I.C.M. Ayurvedic Hospital,15.8264613,80.3547826,Bapatla
Venkateswara Skin Hospital,15.8263654,80.3583441,Bapatla
Bavanacharya Hospital,15.939583,80.169966,Bapatla
Ravi Kumar Children Hospital,15.8267122,80.3572988,Bapatla
SKR Icon Super Speciality Hospital,15.8273484,80.357245,Bapatla
Sri Srinivasa Hospital,15.826498,80.356952,Bapatla
Triveni Hospital,15.824169,80.370488,Bapatla
Bapuji Hospital,15.8266928,80.3519719,Bapatla
Hyma Hospital,15.8145042,80.3431431,Bapatla
Dr. Sajja Chandramouli Hospital,15.9713578,80.5107898,Bapatla
GOWTHAMI RASAYANASALA,15.9021512,80.457982,Bapatla
RUSHI CARE HOSPITAL,15.9075268,80.4761434,Bapatla
Rachana Eye Hospital,15.9015795,80.4677548,Bapatla
Wins Hospital,15.9057821,80.4746881,Bapatla
hospital,15.7818175,80.3070018,Bapatla
ground,15.85363265,80.39275856,Bapatla
PVR hospetal,13.2218484,79.0999566,Chittoor
milatry hospetal,13.2099296,79.0993227,Chittoor
Dr. V. K. R. Nursing Home and Scan Centre,13.2158743,79.1021472,Chittoor
Apollo Hospitals - Chittoor,13.2827098,78.9555833,Chittoor
Lakshmi Hospital,13.2159337,79.0970866,Chittoor
S.M.Clinic,13.2155466,79.1089527,Chittoor
Ravi Nursing Home - Chitoor,13.2170937,79.107399,Chittoor
Sreelatha Modern Eye Hospital And Research Centre,13.2145086,79.1093127,Chittoor
Sri Priya Nursing Home,12.750135,78.3428407,Chittoor
Rani Rathnam's R.R. Hospital,12.7509996,78.3411388,Chittoor
P.E.S. Institute Of Medical Sciences and Research's Hospital,12.7896372,78.3647355,Chittoor
C.S.I. Hospital,13.3191725,79.5900826,Chittoor
"Government Hospital, Rallabuduguru",12.8587752,78.342049,Chittoor
"Government Hospital,Theertham",13.1059726,78.5669742,Chittoor
"Government E.N.T Hospital,Nindra",13.3852204,79.7081259,Chittoor
"Government Hospital,Kolamasanapalli",13.149657,78.672192,Chittoor
"Government Hospital,Thavanampalle",13.2576071,79.0080304,Chittoor
District Hospital,13.2178483,79.0927682,Chittoor
"Government Hospital,Kallur",13.5619108,79.001873,Chittoor
"Government Hospital,Rompicherla",13.6764023,79.0491084,Chittoor
"Government Hospital,Kajoor",13.204506,79.0850073,Chittoor
"Government Hospital,Ogu",12.9584266,78.5363344,Chittoor
"Government Hospital,Rayalapeta",13.329116,78.730917,Chittoor
"Government Hospital, V.Kota",13.000841,78.489338,Chittoor
"Government Hospital,Ramakuppam",12.9003629,78.4842043,Chittoor
"Government Hospital,Thugundram",13.1883682,79.2639597,Chittoor
"Area Hospital,Nagari",13.3419768,79.5799458,Chittoor
"Government General Hospital,Kuppam",12.765146,78.349579,Chittoor
Shanthi Hospital,13.3217582,79.586526,Chittoor
Nagari 24 Hours Hospital,13.3193812,79.5851011,Chittoor
Shri Venkateshwara Children's Hospital,13.3240786,79.5863327,Chittoor
Vijay Hospital,13.321963,79.585488,Chittoor
SS Hospital,13.3216925,79.5870168,Chittoor
Srinivasa Hospital,13.3182238,79.5859204,Chittoor
Narayana Eye Hospital,13.3250319,79.5868786,Chittoor
"Suraksha Childrens Hospital, Chittoor",13.2163182,79.1075207,Chittoor
Dr. Janardhan Naidu Hospital,13.2150944,79.0991254,Chittoor
Vishnu Children's Hospital,13.2173477,79.1078547,Chittoor
Mamata Hospital,13.216811,79.099105,Chittoor
Kiran Multi Speciality Hospital,13.2205567,79.0994662,Chittoor
S. Mohan Reddy Child Care Hospital,13.2169295,79.1078126,Chittoor
Dr. Mohan's Diabetes Specialities Centre,13.2080065,79.0990804,Chittoor
Apollo Hospitals,13.2514997,79.1151749,Chittoor
Chittoor Eye Hospital,13.218036,79.117837,Chittoor
Police Medicare Centre,13.2116293,79.100778,Chittoor
Aashraya Multi Speciality Hospital,13.226816,79.108667,Chittoor
Nalam Ayurvedam,13.2217503,79.0977016,Chittoor
Global Multi Speciality Hospital,13.217177,79.0942692,Chittoor
Jhanvi Multi Speciality Ayurvedic Hospital,13.2171261,79.0954603,Chittoor
Life Line Hospitals,13.221449,79.1006792,Chittoor
Venkata Sai Hospital,13.2219984,79.0991984,Chittoor
Shri Venkateshwara Hospital,13.1992257,79.0936341,Chittoor
Narayana Reddy Hospital,13.2161565,79.0974352,Chittoor
Aarogya Hospital,13.217388,79.105332,Chittoor
Sai Balaji Hospital,13.2171664,79.0937338,Chittoor
Jeevan Hospitals,13.2065685,78.7415468,Chittoor
Ravi Childrens Hospital,12.7495407,78.3432714,Chittoor
Sree Narayana Dhanwantari Vaidyashala,13.201798,78.745472,Chittoor
Moksha Surgical and Diabetic Care Hospital,13.0018791,78.4858114,Chittoor
T.G. Jayabharathamma Hospital,13.2027794,78.7457053,Chittoor
Childrens Naati Hospital,13.202662,78.7478575,Chittoor
Government Hospital,12.8677582,78.4014231,Chittoor
C.H.R Hospital,12.8689791,78.4024085,Chittoor
Emaus Eye Hospital,12.7485951,78.3377806,Chittoor
Bharath Hospital,13.0304783,78.5111348,Chittoor
Raviraj Hospital,12.7489436,78.3306079,Chittoor
Sri Venkateshwara Hospital,12.7531582,78.3446506,Chittoor
Ratna Hospital,12.750626,78.3455532,Chittoor
A.K. Childrens Hospital,13.0025321,78.4844383,Chittoor
Emmaus Swiss Referral Hospital,13.1921403,78.7015407,Chittoor
Government Hospital,13.2178534,78.731953,Chittoor
BRD Memorial Hospital,12.7502929,78.3416682,Chittoor
We Care Multi Speciality Hospital,13.2033182,78.7471226,Chittoor
Puttur Bone Setting Hospital,13.2014746,78.7489061,Chittoor
"Area Hospital ,Kuppam",12.7458197,78.3423029,Chittoor
RVS Hospitals,13.2717979,79.1198605,Chittoor
"Government Hospital, Pachikapallam",13.4475717,79.3689854,Chittoor
Christian Mission Hospital,13.1301952,79.1373385,Chittoor
"Government Hospital, Ponnamgur",12.6619751,78.4126968,Chittoor
Dr. Ramalakshmi Nursing Home,13.21677495,79.09842865,Chittoor
miunicipal metarnity center,13.21848969,79.0987617,Chittoor
preetham hospetal,13.21824567,79.09949505,Chittoor
Hospital Palamaner,13.19818141,78.74841472,Chittoor
Christian Medical College Hospital,13.13277791,79.11220429,Chittoor
Uma Devi Hospital,16.5868473,82.0076599,Dr. B.R. Ambedkar Konaseema
"Area Hospital,Amalapuram",16.5875812,82.0085853,Dr. B.R. Ambedkar Konaseema
Sree Sravana Nursing Home,16.7165678,81.8946701,Dr. B.R. Ambedkar Konaseema
Kamala Nursing Home - East Godavari,16.8341812,82.031495,Dr. B.R. Ambedkar Konaseema
Adarsh Nursing Home,16.8344379,82.0293063,Dr. B.R. Ambedkar Konaseema
Konaseema Institute Of Medical Sciences,16.5911227,82.022417,Dr. B.R. Ambedkar Konaseema
Sri Sankar Nursing Home,16.4062317,81.8023096,Dr. B.R. Ambedkar Konaseema
Rohini Mother and Child Care Hospital,16.5790421,82.0003371,Dr. B.R. Ambedkar Konaseema
Vijaya Nursing Home - Ravulapalem,16.7553523,81.8357702,Dr. B.R. Ambedkar Konaseema
Sri Bhimeshwara Hospital,16.7916484,82.0602268,Dr. B.R. Ambedkar Konaseema
Susrutha Surgical and Maternity Hospital,16.4150093,81.8069753,Dr. B.R. Ambedkar Konaseema
Adarsha Hospital,16.5701846,81.9993018,Dr. B.R. Ambedkar Konaseema
Sri Venkateswara Nursing Home,16.7564008,81.8382452,Dr. B.R. Ambedkar Konaseema
Sai Leela Orthopaedic Hospital,16.5792394,82.006423,Dr. B.R. Ambedkar Konaseema
Sri Madhavananda Speciality Hospital,16.7922017,82.0622519,Dr. B.R. Ambedkar Konaseema
VRD Care Hospital,16.428272,81.8339315,Dr. B.R. Ambedkar Konaseema
"Government Hospital, Serulanka",16.6952759,82.1319082,Dr. B.R. Ambedkar Konaseema
"Government Hospital, Kesanakurru",16.6403283,82.1659856,Dr. B.R. Ambedkar Konaseema
"Government Hospital,Bendamurlanka",16.444261,81.982303,Dr. B.R. Ambedkar Konaseema
"Government Hospital,Uppalaguptam",16.5531738,82.093821,Dr. B.R. Ambedkar Konaseema
"Government Hospital,Pekeru",16.7508039,82.118225,Dr. B.R. Ambedkar Konaseema
"Government Hospital, Narendrapuram",16.6310466,81.9033168,Dr. B.R. Ambedkar Konaseema
"Government General Hospital,Vella",16.8241974,82.0612629,Dr. B.R. Ambedkar Konaseema
"Government Hospital,Choppella",16.839997,81.848703,Dr. B.R. Ambedkar Konaseema
"Government Hospital,Peruru",16.5465379,81.9849631,Dr. B.R. Ambedkar Konaseema
"Government Hospital,Kothalanka",16.632073,82.138508,Dr. B.R. Ambedkar Konaseema
"Government Hospital,Vanapalli",16.6837256,81.9467123,Dr. B.R. Ambedkar Konaseema
"Area Hospital, Ramachandrapuram",16.8332614,82.0317054,Dr. B.R. Ambedkar Konaseema
"Government Hospital,Kothapeta",16.718281,81.894087,Dr. B.R. Ambedkar Konaseema
"Goverment Hospital, Bhimanapalli",16.586771,82.068169,Dr. B.R. Ambedkar Konaseema
"Government Hospital,Dangeru",16.7349887,82.0795379,Dr. B.R. Ambedkar Konaseema
"Government Hospital,Vubalanka",16.773785,81.831025,Dr. B.R. Ambedkar Konaseema
"Government Hospital, Sakhinetipalli",16.4041734,81.7574992,Dr. B.R. Ambedkar Konaseema
Dr. Chinna Rao Hospital,16.6438553,82.1087468,Dr. B.R. Ambedkar Konaseema
Dr. Chinnabbai Gari Hospital,16.6426968,82.1061977,Dr. B.R. Ambedkar Konaseema
Saranya Hospital,16.642228,82.10292,Dr. B.R. Ambedkar Konaseema
Surya Hospital,16.8347423,82.0308139,Dr. B.R. Ambedkar Konaseema
Leprosy Hospital,16.8441822,82.0151417,Dr. B.R. Ambedkar Konaseema
Sobha Hospital,16.837938,82.026117,Dr. B.R. Ambedkar Konaseema
Sujatha Hospital,16.8371612,82.0247558,Dr. B.R. Ambedkar Konaseema
Sri Surya Hospital,16.7574859,81.8391446,Dr. B.R. Ambedkar Konaseema
Sudheer Hospital,16.568567,81.998847,Dr. B.R. Ambedkar Konaseema
Satya Sai ENT Hospital,16.569978,81.9990171,Dr. B.R. Ambedkar Konaseema
Santha Physiotherapy Hospital,16.410161,81.8046735,Dr. B.R. Ambedkar Konaseema
Jayalakshmi Children's Hospital,16.479971,81.8443103,Dr. B.R. Ambedkar Konaseema
Sanjeevini Children's Hospital,16.571121,82.002071,Dr. B.R. Ambedkar Konaseema
Salaam Hospital,16.5851656,82.007179,Dr. B.R. Ambedkar Konaseema
Government Hospital,16.4764214,81.8374778,Dr. B.R. Ambedkar Konaseema
Amma Hospital,16.5773422,82.0017969,Dr. B.R. Ambedkar Konaseema
Sri Lalitha Hospital,16.4789716,81.8444075,Dr. B.R. Ambedkar Konaseema
Deevena Hospital,16.637229,81.952415,Dr. B.R. Ambedkar Konaseema
Veeraswamy Hospital,16.498316,81.880061,Dr. B.R. Ambedkar Konaseema
Sri Krishna Orthopaedic Multispeciality Hospital,16.57314,82.003191,Dr. B.R. Ambedkar Konaseema
Sravani Women And ENT Hospital,16.569651,82.0000979,Dr. B.R. Ambedkar Konaseema
Hussain Hospital,16.4970577,81.8826303,Dr. B.R. Ambedkar Konaseema
M.D. Hospital,16.4743007,81.8362628,Dr. B.R. Ambedkar Konaseema
Sai Viswas General Hospital,16.568416,81.999206,Dr. B.R. Ambedkar Konaseema
Naga Surya Mother And Children Hospital,16.5741607,82.0029529,Dr. B.R. Ambedkar Konaseema
Aksha Multispeciality Dental Hospital,16.4094034,81.8024889,Dr. B.R. Ambedkar Konaseema
M.D Hospital,16.40582,81.8028092,Dr. B.R. Ambedkar Konaseema
Ganesh ENT & Maternity Hospital,16.56891,82.0034299,Dr. B.R. Ambedkar Konaseema
ENT Hospital,16.474891,81.838962,Dr. B.R. Ambedkar Konaseema
Sri Polisetty Swamy Naidu Memorial Hospital,16.5707883,81.9998375,Dr. B.R. Ambedkar Konaseema
Niharika Hospital,16.757673,81.838703,Dr. B.R. Ambedkar Konaseema
Balla Pattilingam Trust Hospital,16.597009,81.939513,Dr. B.R. Ambedkar Konaseema
Women's Hospital,16.5852306,81.9506319,Dr. B.R. Ambedkar Konaseema
Government Hospital,16.7607318,82.0034362,Dr. B.R. Ambedkar Konaseema
Laxmi Ayurvedic Hospital,16.4101239,81.8043797,Dr. B.R. Ambedkar Konaseema
Bhavani Multi Speciality Hospital,16.754053,81.8416833,Dr. B.R. Ambedkar Konaseema
Subbama Christian Hospital,16.4000096,81.8090667,Dr. B.R. Ambedkar Konaseema
Sri Jana Sankarayya Hospital,16.4098187,81.8034599,Dr. B.R. Ambedkar Konaseema
Manasa Hospital,16.571004,81.9993335,Dr. B.R. Ambedkar Konaseema
MS Hospital,16.4933479,81.8746964,Dr. B.R. Ambedkar Konaseema
Prasanthi Maternity Hospital,16.501336,81.8787158,Dr. B.R. Ambedkar Konaseema
Vijaya Hospital,16.4090094,81.8029395,Dr. B.R. Ambedkar Konaseema
Satya Nethralayam Eye Hospital,16.571991,82.0010708,Dr. B.R. Ambedkar Konaseema
Lakshmi Speciality Hospital,16.471969,81.8360432,Dr. B.R. Ambedkar Konaseema
J. P. Hospitals,16.5775784,82.0044178,Dr. B.R. Ambedkar Konaseema
Bhaskar Children's Hospital,16.4050357,81.8018945,Dr. B.R. Ambedkar Konaseema
Latha Hospital,16.4808164,81.8446561,Dr. B.R. Ambedkar Konaseema
Surya Hospital,16.482007,81.845461,Dr. B.R. Ambedkar Konaseema
Susmitha Mother And Child Hospital,16.5872974,82.0067029,Dr. B.R. Ambedkar Konaseema
Ganga Raju Hospital,16.47437,81.8381704,Dr. B.R. Ambedkar Konaseema
"Government Hospital, Veeravallipalem",16.6879787,82.0022622,Dr. B.R. Ambedkar Konaseema
"Government Hospital, Nagullanka",16.5343826,81.8713604,Dr. B.R. Ambedkar Konaseema
Sri Vijaya Orthopedic&Super Speciality Hospital,16.761235,81.8412258,Dr. B.R. Ambedkar Konaseema
Sub-centre Odalarevu,16.4250669,81.9643812,Dr. B.R. Ambedkar Konaseema
"Government Hospital,Allavaram",16.50942063,81.98852874,Dr. B.R. Ambedkar Konaseema
Aruna Hospital,16.9936982,81.77651,East Godavari
Michel Hospital,16.9789629,81.7839492,East Godavari
Dr.Prasad Skin & Sugar Hospital,16.9792438,81.7836834,East Godavari
Surya Hospital,16.9796372,81.7839251,East Godavari
Homeopati Dispensary,16.9852111,81.7811752,East Godavari
Gurunath Memorial Hospital,16.9875104,81.7810427,East Godavari
Sri Sai Ram Hospital,16.987684,81.7808699,East Godavari
Raja Hospitals,16.9920558,81.7758982,East Godavari
Aravindam Orthopaedic and Physiotherapy Centre,16.9921708,81.7757661,East Godavari
Sri Ramya Ent Hospital,16.9924705,81.7759644,East Godavari
Sri Satya Nursing Home,16.9928224,81.7770454,East Godavari
Vishwanadha Eye and Maternity Hospital,16.9933206,81.7741381,East Godavari
Lakshmi Orthopedic Hospital,16.993323,81.7756763,East Godavari
Milinium Homeo Pati,16.9935196,81.7755253,East Godavari
Sri Sanjivi Hospital,16.9938604,81.7738491,East Godavari
Kakinada Dr.Basavayya Ayurveda Hospital,16.9940501,81.7761413,East Godavari
Ambika Eye Hospital,16.9945621,81.77304,East Godavari
Patanjali Chikistsalayam & Arogya Seva Kendram,16.9946426,81.7764695,East Godavari
Sudharshan Ayurvedic Hospital,16.994747,81.7754102,East Godavari
Vamshi Krishna Hospital,16.9947588,81.772404,East Godavari
Srinivasa Hospitals,16.9948357,81.7717596,East Godavari
Karunasri Hospital,16.9953264,81.7769949,East Godavari
Aruna Homeo Hospital,16.9953686,81.7725676,East Godavari
People's Hospital,16.9956227,81.8057547,East Godavari
Ashwini Hospital,16.9956305,81.7713659,East Godavari
Bhavan Hospital,16.995976,81.777822,East Godavari
Bharat Nursing Home,16.9961753,81.7720727,East Godavari
Eye Clinic,16.9968616,81.7783235,East Godavari
Sri Hospital,16.9978645,81.7825339,East Godavari
Rammohan Primary Health Centre,16.9979724,81.7827967,East Godavari
Venkatram Nursing Home,16.99817,81.7753038,East Godavari
Amma Hospital,16.9982929,81.8025949,East Godavari
Postal Dispencary,16.9983393,81.7717968,East Godavari
Aparna Nursing Home,16.9987228,81.7761735,East Godavari
Municipal Corporation Of Rajahmudnry Dispensary,16.9989094,81.7699384,East Godavari
Esi Dispencary,17.000766,81.7747698,East Godavari
Municipal Corporaion Homeopati Dispensary,17.0009852,81.7961117,East Godavari
Adarsh Hospital,17.0010004,81.7953068,East Godavari
Dangeti Narayanaswamy Memorial Metarnity & General Hospital,17.0014059,81.7761625,East Godavari
Sridhar Nursing Home,17.0016775,81.7799074,East Godavari
"Urban Health Centre, Ambedkarnagar",17.0020893,81.7839046,East Godavari
Ayurveda Vydyashala,17.0022068,81.7684565,East Godavari
Praja Vaidhyasala,17.0026016,81.775522,East Godavari
Sri Maruti Nursing Home,17.002669,81.7824868,East Godavari
Abhi Talli Pilla Asupatri,17.0029054,81.7843096,East Godavari
Sri Srinivasa Clinic,17.0030845,81.7755068,East Godavari
Vimalamma Hospital & Krishna Eye Hospital,17.0037246,81.7893841,East Godavari
Sri Ramakrishna Mission Charitable Dispensary,17.0044276,81.7670061,East Godavari
Pragati Hospital,17.0045361,81.7810717,East Godavari
Vijaya Hopitals,17.0047609,81.7880749,East Godavari
Municipal Corporation Dispensary,17.0049779,81.7803062,East Godavari
Madhavi Nursing Home,17.004929,81.794898,East Godavari
Dakshayani,17.0050427,81.7946801,East Godavari
Sri Shanmukha Sri Rambabu Hospital,17.0051258,81.7677332,East Godavari
Sri Vishnu Physiotherapy & Pain Relilf Centre,17.005944,81.7800133,East Godavari
Rajyalakshmi Nursing Home,17.0052657,81.7815879,East Godavari
Sri Ramya Sppech & Hearing Center,17.0053107,81.785263,East Godavari
Kalyan Nursing Home,17.0054465,81.7860538,East Godavari
Suguna Children Hospital,17.0055032,81.7814296,East Godavari
Sri Hari Skin Hospital,17.0055417,81.7812038,East Godavari
Sravanthi Hospital,17.0056313,81.7833072,East Godavari
Gopala Krishna Eye Specialist,17.0056544,81.7827869,East Godavari
Sri Venkateswara Hospitals,17.0056594,81.7688365,East Godavari
Dr.gopi Eye Hospital,17.0056961,81.7828479,East Godavari
Dr. A. Krishna Kumari,17.005774,81.7813827,East Godavari
Sravani E.N.T. & Chest Hospital,17.0057948,81.7827961,East Godavari
Anjana Ent Care,17.0058031,81.7819031,East Godavari
Pradeep Diabatis Centre,17.0058899,81.7803053,East Godavari
Dr. G.V. Gopal Sarma,17.0059084,81.7857103,East Godavari
Raja Neuro And Multi Speciality Hospital Pvt Ltd,17.0059405,81.785379,East Godavari
Navata Nursing Home,17.0059499,81.7880764,East Godavari
Raja Emergency Hospital,17.0059927,81.7853972,East Godavari
Sri Mani Orthopedic Hospital,17.0061496,81.7869819,East Godavari
Swetha Hospital,17.0062208,81.7839957,East Godavari
Rama Children Nursing Home,17.0063436,81.7816558,East Godavari
Nest New Born Hospital,17.0063494,81.7814329,East Godavari
American Neuro Hub Physiotherapy Hospital,17.0063963,81.7852228,East Godavari
Sri Aditya Hospital,17.006296,81.7833831,East Godavari
Surya Hospital - East Godavari,17.0065246,81.7866579,East Godavari
Sri Surya Homeopathy Hospital,17.0066983,81.7849111,East Godavari
Vijaya Bharti Chest Institute,17.0067393,81.795441,East Godavari
Homeo Care International,17.006811,81.7811882,East Godavari
Pragati Hospital,17.0068948,81.7861699,East Godavari
Sita Gastro Entrology & Super Speciality Hospital,17.0069278,81.7880667,East Godavari
Dr.vijaya Eye Hospital,17.0069568,81.7954634,East Godavari
Sri Nanda Hospital,17.0070487,81.784046,East Godavari
Vijetha Orthopedic Super Speciality Hospital,17.0070884,81.783762,East Godavari
